1885,Buitenlands toerisme in Nederland,Buitenlandse toeristen bezoeken Nederland; oa de markt te Delft; in een toerbus; bij de douane; in Volendam; aan de Noordzeekust; bij het Vredespaleis te Den Haag; in Madurodam; tijdens een rondvaart door de Rotterdamse haven en de Amsterdamse grachten; in een fotowinkel; bij de Rembrandt-tentoonstelling in het Rijksmuseum; in een VVV-kantoor; in een hotel en een motel en op een camping te Zandvoort. Verder tellen uitbaters buitenlands geld.
2053,Internationaal torenspringen,-Div. shots duiken en schoonspringen vanaf hoge duikplank in zwembad te Utrecht; oa achterstevoren geprojecteerd; totaal 52".
2263,Noordzee badplaatsen,Div. shots van badplaatsen en stranden met strandvermaak. De opnamen zijn gemaakt in Wijk aan Zee; Katwijk; Noordwijk en Zandvoort: - hoog totaalshot badplaatsje; kerk in het midden; Wijk aan Zee(??) 15"; - hoog totaalshot; pan; over Katwijk(?); met witte kerk vlakbij het strand 23"; - hoog totaalshot Noordwijk(?); met kerkje in centrum 12"; - div. shots; totaal en medium; van strandvermaak; spelende kinderen; rieten strandstoelen; badmode; pootje baden in de branding; 1'06". Op TC 00:01:02 twee shots op het strand voor de boulevard van Zandvoort.
2291,Bouwen in de Bijlmermeer,Burgemeester Ivo Samkalden van Amsterdam heit in de polder Bijlmermeer de eerste paal voor de bouw van 5000 woningen. Verder de al gebouwde viaducten; een oude boerderij; de eerste flat en een maquette van de toekomstige bebouwing.
2347,Padvinderswaterkamp,Kamp van watergidsen; zeeverkenners en waterpadvindsters op de eilanden bij de Nieuwkoopse Plassen. Met een vlootschouw voor de commandant van de Zeemacht Nederland baron W.J. de Vos van Steenwijk en topfiguren van de Nederlandse padvinderij; waaraan oa de Hasselter aak Koning Radbout deelneemt.
2389,De mooie; warme zomer,Zomervakantie in Nederland. Mensen vertrekken van Schiphol naar verre vakantiebestemmingen. Vanwege het warme weer is het druk langs de randmeren van de IJsselmeerpolders; waar mensen op de stranden liggen. In Artis te Amsterdam worden de ijsberen en olifanten natgespoten en de pinguïns zijn ondergebracht in een vriescel. Jongeren en ouderen spelen in Amsterdam in fonteinen en vijvers en de terrassen zitten vol met mensen. In een frisdrankenfabriek worden flessen gevuld.
2403,Lage waterstand der rivieren belemmert de scheepsvaart,Door de lange droogteperiode in vele delen van Europa en ook in Nederland is het peil van de rivieren en het grondwater flink gezakt. Vooral in het oosten van het land zijn door het lage waterpeil sommige waterputten droog komen te staan en werden enkele gemeenten gedwongen om water van buiten te laten aanvoeren. Het lage waterpeil heeft vooral ernstige gevolgen voor de scheepvaart. Veel binnenschepen kunnen door het lage peil maximaal de helft van hun normale capaciteit beladen worden. SHOTS: meten waterpeil vanaf een boot en aflezen waterhoogte vanaf de oever van een rivier; vrouw haalt emmer op uit lege waterput en bij waterpomp; vrouwen en kinderen op de weg met emmers en grote pannen met water; binnenschepen op de Rijn; droge bedding Rijn; een schip op het droge door laag waterpeil.
2629,Snelst groeiende gemeente van ons land,De snel groeiende stad Zoetermeer; met oa gerestaureerde panden; nieuwbouwflats; kashba-woningen; een station; een tuin op het dak van een parkeergarage; opspuitingen voor toekomstige wijken en de bouw van huizen. Met foto's van Zoetermeer in 1910. Met commentaar (buiten beeld) van mensen over de afbraak van de oude huizen en de nieuwbouw en een kind over de speelmogelijkheden.
2732,Congres van Jehova's Getuigen in Amsterdam,Internationaal congres van Jehova's Getuigen in het Olympisch Stadion te Amsterdam; waar de deelnemers luisteren naar lezingen. In het Zuiderbad worden ruim 500 bekeerlingen gedoopt; gadegeslagen door kenissen en familieleden.
3155,Museum vol heiligenbeelden,In het museum De Preekstoel te Haarlem worden heiligenbeelden tentoongesteld. Door de veranderingen binnen de rooms katholieke kerk in relatie tot de heiligenverering worden de beelden vaak uit kerken verwijderd. Met oa schilderijen; beelden en een gegoten altaar uit 1906.
3223,De laatste in ons land levende begijntjes,Het 16e eeuwse Begijnhof in Breda tussen de St. Catharinakerk en de St. Wendelinskapel is het enige begijnhof dat nog wordt bewoond door begijntjes; religieuze zusters die in het hofje samenwonen en financieel zelfstandig zijn. In de kerk wordt elke dag een mis opgevoerd; die de bejaarde begijnen bijwonen. De 63-jarige zuster Frijters werkt als bejaardenhulp in Breda. De 79-jarige zuster De Leeuw verkoopt in haar huis kaarten en boekjes over het Begijnhof. Met commentaar (buiten beeld) van Frijters en De Leeuw over hun werk.
63435,Record melkgift van koe,De melkkoe Christina wordt op de boerderij van dhr. Dijkstra te Oldehove onder grote belangstelling gehuldigd voor haar record van 100.000 liter melk. Met beelden van melkbussen; pakjes roomboter en kazen.
71534,De 21ste Amsterdamse Fashion Week,Modeshow van zomerkleding tijdens de Amsterdam Fashion Week in kasteel De Hoge Vuursche te Baarn voor inkopers en persvertegenwoordigers uit het buitenland. In een naaiatelier te Amsterdam wordt dameskleding ontworpen en vervaardigd. De kleding wordt voor transport verpakt in speciale hoezen en op Schiphol in een vliegtuig geladen.
151461,Wielercriterium,De start van het Wielercriterium van Eindhoven; de deelnemers op het parcours en de finish en huldiging van de winnaar.
155978,Motorterreinwedstrijden,In de (zonovergoten) bossen van Valkenswaard kijkt een talrijk publiek naar wedstrijden terreinrijden voor motoren en motoren met zijspan.
155988,Weer een verkeersobstakel op de weg Eindhoven - Den Bosch verdwenen,Als gevolg nog van de Tweede Wereldoorlog werd; op de route van Eindhoven naar Den Bosch; het autoverkeer tot voor kort belemmerd door vier noodbruggen met éénrichtingsverkeer: bij Best; Boxtel (twee keer) en Vught. De noodbrug bij Vught is nu vervangen door een blijvende; zodat op dit laatste stukje het verkeer uit het zuiden al weer kan doorstromen. SHOTS: - auto rijdt over de wegen door het Brabantse landschap en passeert de div. noodbruggen; - opening nieuwe brug door mevrouw Harmsen; de echtgenote van hoofdingenieur en directeur van Rijkswaterstaat; ext. nieuwe brug; verkeer passeert brug.
160041,Watersportweek,De zeegod Neptunus wordt in een boot van het station van Eindhoven door het centrum van de stad gereden naar de plaats waar de watersportweek wordt geopend door burgemeester H.B.J. Witte. Anton Geurts wint de eenpersoons kanowedstrijd van Wijsse(?); Lagrand en Ruud Knuppe. Geurts en Knuppe winnen de tweepersoons kanowedstrijd.
164293,Dameszaalhandbalwedstrijd Nederland - Duitsland,Nederland verliest de dames zaalhandbalwedstrijd in de Philipssporthal te Eindhoven met 7-16 van Duitsland.
164676,Demonstraties kunstrijden op rolschaatsen,Rolschaatswedstrijden georganiseerd door de Eindhovense Roller Club. Met oa Netty Delvoix uit Den Haag; het paar Daudey-De Vos en wereldkampioene Lotte Cadenbach uit Duitsland.
612014,Raketten; gevaarlijk speelgoed,Met toestemming van het ministerie van Oorlog lanceren amateurs uit Haarlem op het militair oefenterrein bij Petten een zelfgebouwde raket. De bouwer mengt de brandstof en giet het in de raket. De elektrische ontsteking weigert; het ontsteken met magnesium lukt ook niet en met het laatste middel; butagas; ontploft de raket; waarbij één persoon licht gewond raakt.
613558,Estafette in het Vondelpark,Twee shots estafette in het Vondelpark; georganiserd door de AVAC; de Amsterdamse Veld Atlethiek Club.
614718,Vondelparkestafette,De Vondelparkestafette met de start der deelenemers; div. shots van de wedstrijd en de finish.
615363,Postzegelbeurs,Postzegelmarkt in de openlucht aan de Oude Zijds Voorburgwal. - div. mediumshots en cu's van mannen en jongens die postzegels ruilen en kopen; "3 cent per zegel" - cu man (?); 7"
616659,Met palet en camera: foto-; teken-; en schilderwedstrijd voor militairen,Jubileumtentoonstelling van de jaarlijkse foto-; teken- en schilderwedstrijd 'Palet en Camera in de Krijgsmacht'. De wedstrijd beleeft in 1977 haar 25e jubileum. Jaarlijks worden er diverse prijzen uitgereikt. SHOTS: aankomst per legerjeep van viertal gehelmde militairen; kamer waar militairen bezig zijn met ontwikkelen van foto's; diverse van de tentoonstelling; schilderende militairen (in burgerkleding); de uitreiking van de zilveren legpenning van Prins Bernhard door de nieuwe Inspecteur-Generaal der Krijgsmacht; luitenant-generaal W.H. de Savornin Lohman aan de 72-jarige sergeant Mellenbergh (beiden in legeruniform). VERKLARING: Mellenbergh geeft (buiten beeld) korte toelichtingen bij enkele van zijn schilderijen.
616717,Nationale wedstrijd machineschrijven,In Den Haag staan de tafeltjes met deelnemers aan de wedstrijden sneltypen dicht naast elkaar opgesteld. Op een gongslag beginnen allen zeer snel te tikken. Er zijn mannelijke en vrouwelijke deelnemers. Zowel het tienvingersysteem als het tweevingersysteem worden gebruikt.
616842,Wedstrijden met modelvliegtuigen op het Binnenhof,Er is een nationale wedstrijd bouwen van modelvliegtuigen uitgeschreven om jongens te interesseren voor de luchtvaart en het beroep van verkeersvlieger. De deelnemers hebben als verplicht werkstuk een model gemaakt van het tweedekker-lesvliegtuig Tiger Moth. In het ministerie van Verkeer en Waterstaat worden de inzendingen bezichtigd. Op het Binnenhof geeft de directeur-generaal van de Rijksluchtvaartdienst; dhr. Bakker; het startsein voor vliegdemonstraties van de modelvliegtuigen mbv lijnbesturing.
617139,Auto slalom op skelterbaan,5e wedstrijd om het auto-slalomkampioenschap op het kartingcircuit te Driebergen. Toerwagens van 500 tot 2000cc passeren de div. hindernissen.
617326,Wedstrijd straten maken,Wedstrijd stratenmaken voor jongeren op het terrein van de gasfabriek in Hilversum. Een wethouder kijkt toe en een vrouw van de EHBO verbindt een vinger. Vervolgens keurt de jury de gelegde straatjes.
617509,WK voor modelspeedboten,In de kanovijver van het Zuiderpark in Rotterdam zijn wedstrijden gehouden voor het WK voor modelspeedboten. Er werd in vier klassen geracet waarbij de boten uit de zwaarste klasse snelheden van meer dan 70 km per uur bereikten. SHOTS: burgemeester Van der Louw van Rotterdam geeft het startsein; diverse van de wedstrijd.
617669,Struisvogelrennen,-Div. shots jockeys: op door struisvogels getrokken sulky's of op rug struisvogel; totaal 30".
617879,Heidekoningin ter schapenmarkt in Ede,'s Ochtends gaat de schaapskudde van Ede op weg naar het dorp voor de grote schapenmarkt op de dag van het schaap tijdens de heideweek. Met handjeklap worden schapen verkocht; oa aan heidekoningin Calluna XVI uit Canada. Verder wordt een wedstrijd ringsteken per kruiwagens gehouden; waarbij het echtpaar Van Donkelaar de eerste prijs wint; het door Calluna gekochte schaap.
617963,Lustrumfeesten van de Amsterdamse studenten; wedstrijden voor bestelfietsen; pierementfeest,Amsterdamse studenten organiseren div. festiviteiten ivm hun lustrum. SHOTS: - jonge mannen houden races met bestelfietsen en bakfietsen door de straten en langs een singel in Amsterdam; - een grote groep scholieren bezoekt massaal een kermis; veel kinderen op het volle drukke kermisterrein en in zweef- en draaimolens; luchtschommels; autoscooters enz.; - op het Frederiksplein wordt een wedstrijd gehouden voor grote en kleine draaiorgels in mooi spelen en mooi slingeren; een jury rijdt per koets langs ieder orgel om de prestaties te beoordelen; oa één jurylid; Eduard van Beinum (de dirigent van het Concertgebouworkest); demonstreert zijn eigen vaardigheid in het draaien aan het orgelwiel; 2'28 Van Beinum.
620654,Negende eeuwfeest van Winsum,900-jarig bestaan van Winsum; met een landelijk concours hippique; oa een voltige-groep uit Enno Ludwigs Groden. Later wint PSV de voetbalwedstrijd tegen Ajax met 5-3. PSV-er Trevor Ford uit Groot-Brittannië maakt drie doelpunten. Verder div. stadsshots; oa een paard-en-wagen.
621015,Schoolfeest der Haagse schoolverenigingen,Schoolfeest; vakantiefeest; van Haagse schoolverenigingen rond de Kagerplassen: - kinderen gaan aan boord van zeilboot 10"; - wedstrijd zaklopen 11"; - idem touwtrekken 13"; - oplaten van ballonnen met naamkaartjes; een deel ervan komt in het water terecht 14".
621199,Parachutespringen,Wedstrijd parachutespringen op de Leusderheide; georganiseerd door de afdeling parachutespringen van de KNVvL. Parachutisten gaan met een sportvliegtuigje de lucht in en springen naar een cirkel op de heide.
621251,Grand Prix waterski-race op het Veluwemeer,Aandacht voor de Grand Prix waterskiën op het Veluwemeer bij Harderwijk. De wedstrijden worden geteisterd door slecht weer. Winnaar wordt de Italiaan Trezzi. SHOTS: waterskiënde clowns; o.a. skiënde clown op stoel; diverse van de wedstrijd; o.a. van Trezzi en Engelsman Billy Rixon; Trezzi zittend op een boot.
624109,Nest jonge airedaleterriërs,Div. shots van jonge airedaleterriërs in een hondenmand en hangend in sokken aan de waslijn.
624152,Chimpansee Charley bij zuigelingenzorg,Een dame neemt vanuit de dierentuin in Wasssenaar een als klein jongetje aangeklede jonge chimpansee mee in de auto. Ze vervoert hem naar een consultatiebureau voor zuigelingen. Aldaar wordt het aapje door een witgejaste dokter onderzocht alsof het een baby betrof: hij wordt gewogen; bekeken; beluisterd; betast; enz.
625540,Nieuwe goudlegeringen voor trouwringen,De Utrechtse firma Menthen heeft een nieuwe goudlegering bedacht waarvan de trekvastheid en hardheid groter is dan die van veel staalsoorten. Trouwringen; gemaakt van het nieuwe materiaal; zullen; tijdens het dragen; minder slijten. SHOTS: - Een goudsmid vervaardigt trouwringen mbv een speciale machine; - op het Vreeburg te Utrecht wordt een demonstratie gegeven van de sterkte van het nieuwe materiaal: een takelwagen hijst een auto met twee inzittenden omhoog die bungelt aan een trouwring die vervaardigd is van de nieuwe legering.
625660,Wereldreiziger,Lid van de organistatie (?) H.H. Wereldreizigers met motorrijwiel en motorboot; hun nieuwste vinding. -Man op motorrijwiel trekt aanhangwagen met boot door straat voort 8"; -totaalshot man met motorrijwiel en boot 2";
630173,Kinderfeest op de kunstijsbaan,Kinderen doen allerlei spelletjes op ijsbaan te Amsterdam. SHOTS van kinderen op schaatsen die op het ijs div. spelletjes doen; afgewisseld met shots toeschouwers waarbij oa een kok met witte koksmuts.
630331,Huishoudbeurs in de RAI siersteenslijperij ''De Sprong'',De 26ste Huishoudbeurs in de RAI te Amsterdam; met oa een Italiaanse zit-ei; een afwasbak met zitbad; een bedbank; een traplift voor minder validen; een apparaat voor het vouwen en rekken van lakens en een demonstratie edelstenen en sierstenen slijpen in de afdeling kunstnijverheid. Verder de siersteenslijperij De Sprong te Soest van Bert en Nick Espeet. De stenen worden in plakken gezaagd en geslepen. Van deze stenen worden sieraden gemaakt.
630540,Verpakkingsbeurs ''Macropak'',De beurs Macropak in de RAI te Amsterdam; met jerrycans met afneembare tuit; verpakkingsmachines voor fruit; vlees en groente; oa in plastic en netjes; klederdrachtpoppen in doorzichtig plastic dozen; een doos voor bloembollen; kroonkurken; glazen weggooiflessen; plastic kratten en stalen vaten.
630774,Vakantietrek naar het water,Vakantiedrukte in Nederland. Drukte op de wegen; met oa auto's met aanhangers waarop fietsen staan. Op de Friese meren varen tientallen boten. De zeilers van de Kaagweek op de Kagerplassen ondervinden hinder van de pleziervaart. Van Asselt wint de race voor 12 voets jollen. Verder drukte in openluchtzwembaden; langs de kust en het Veluwemeer.
631177,Het oude ambacht van de zilversmid,In het Zuid-Hollandse stadje Schoonhoven; al eeuwen lang bekend om zijn zilverwerk; wordt het beroep van zilversmid nog altijd uitgeoefend. Naast de handwerkateliers; waar nog vaak gewerkt wordt naar modellen en motieven die ook vroeger in zwang waren; zijn er in Schoonhoven tal van zilverfabrieken; waar gewerkt wordt met moderne machines volgens de stempels van de vroegere handwerkers. In Schoonhoven staat ook de enige mts in de Benelux die een afgeronde vakopleiding geeft voor goud- en edelsmeden; graveurs en juweliers. SHOTS: cu. gevelsteen zilversmid; zilversmid aan het werk in zijn atelier; vervaardigen antieke zilveren lepeltjes in zilverfabriek; ext. en int. mts Schoonhoven met leerlingen tijdens praktijklessen.
631344,Torenkraanbestuurders op ''school'',Theoretische en praktijkopleiding te Reuver van machinisten voor torenkranen; georganiseerd door de stichting Vakopleiding Bouwbedrijf en de arbeidsinspectie.
637772,Schoolvoetbal in de vakantie,Amsterdamse schooljongens hollen een drassig en modderig weiland op en spelen; na de toss; voetbal. Na afloop van de wedstrijd verlaten de jongens het veld en protesteren beide aanvoerders bij de scheidsrechter. De winnaars verlaten daarna; weer in hun gewone kleren gestoken; het voetbalveld hossend; de verliezers sjokken; idem; wat moedeloos weg.
640371,Bouwspeelplaats voor kinderen,Kinderen spelen in speeltuinen; op grasveldjes tussen flats en op een galerei. In de wijk Hoograven te Utrecht is een bouwspeeltuin gemaakt; waar kinderen met materialen hutten bouwen; in een autobus kunnen knutselen en tafeltennis en biljart spelen. Met commentaar van kinderen over de speeltuin.
6701,Nieuws uit Indonesië: opheffing van het KNIL,Opheffing van het Koninklijk Nederlands Indisch Leger (KNIL): ontbindingsceremonie te Djakarta in de ambtswoning van de Nederlandse Hoge Commissaris; dr. H. Hirschfeld op 26 juli. Tevens een kranslegging (op 25 juli) op de militaire erebegraafplaats Menteng Pulo. SHOTS: 00:02 ONTBINDINGSCEREMONIE: aanwezig zijn oa de Indonesische minister-president Mohammad Hatta en andere vooraanstaande Indonesische politici; een afvaardiging van het KNIL; en hoge burgerlijke en militaire autoriteiten. Toespraak door de commandant van de Nederlandse legerstrijdkrachten in Indonesië; generaal D.C. Buurman van Vreeden (in het Nederlands en het Indonesisch); en Hirschfeld. De laatste deelt oa mede dat Buurman van Vreeden en generaal-majoor D.R.A. van Langen van het KNIL koninklijk worden onderscheiden. 02:46 KRANSLEGGING: ext. gebouwen; militairen staan in de houding of presenteren het geweer; Buurman van Vreeden legt een krans aan de voet van de vlaggemast; de aanwezigen maken een rondgang over het kerkhof; de militairen brengen de militaire groet bij het graf van generaal S.H. Spoor; cu's van enkele grafkruisen.
614834,Concours d'elegance,Automobiel festijn van de KNAC in het Vondelpark Amsterdam. -Totaalshot: paviljoen; publiek; auto's 5"; -div. shots auto's; oa met bloemen versierd; totaal 23"; rijden langzaam voorbij; totaal 1'02" -div. shots toeschouwers; totaal 4"; -div. shots poseren: drie jongetjes in matrozenpak 3"; twee dames met hond 3"; heer en dame 2"; -div. titel(s)/tussentitel(s)
616869,Miniatuur watervliegtuigen,Jan Brink uit Haarlem wint de wedstrijd met radiografisch bestuurbare watervliegtuigen op de Vinkeveense plassen.
617520,60 sinterklazen,Wedstrijd voor Sinterklazen uit heel Nederland in Amsterdam. 60 Sinterklazen nemen deel aan een maaltijd; Leo Schuit; Sinterklaas in Putten; wordt uitgeroepen tot winnaar.
620994,Hardrijden op de schaats voor dames,Wereldkampioenschap allround schaatsen voor vrouwen op ijsbaan Thialf te Heerenveen. De 35-jarige Atje Keulen-Deelstra behaalt haar 4e  wereldtitel. Op de slotdag wint ze de 1000 meter en rijdt een persoonlijk record op de 3 kilometer. De Amerikaanse Sheila Young; eerste na de eerste dag; wordt vierde in het eindklassement. Voor het eerst wordt de kampioen over de baan rondgereden in een arreslee. Met commentaar (buiten beeld) van Keulen-Deelstra voor aanvang van de wedstrijden. - 500 meter: de West-Duitse Monica Pflug 45;43 (4e) - Keulen-Deelstra 45;52 (5e); - 1500 meter: Keulen-Deelstra 2.19;07 (1e); - 1000 meter: Young 1.30;43 (4e); - echtgenoot Jelle Keulen volgt gespannen de wedstrijd; -3km: Keulen-Deelstra 4.49;07 (1e) - Sippie Tigchelaar 4.50;23 (2e); -ereronde in een arreslee over de baan.
621072,Engeland trekt aan langste eind en wint wereldkampioenschap touwtrekken,Op het wereldkampioenschap touwtrekken in het Gelderse Doetinchem wint het Engelse team in de finale van Zwitserland. Tijdens de wedstrijd tussen Nederland en Zuid-Afrika vindt een kleine betoging plaats door mensen die hun kritiek op apartheid laten horen omdat de Zuid-Afrikaanse ploeg alleen uit blanken bestaat. SHOTS: diversen van touwtrekwedstrijden; scheidsrechters geven startsein; bootjes op water met betogers met protestborden tegen apartheid; Zwitserse supporters op tribune maken lawaai met koeienbel.
621414,Hard-arren en ski-jöring,Wedstrijden "hard-arren" te Hoorn en "ski-jöring" te Zandvoort. SHOTS: - div. heren op kleine arresleden achter paard glijden langs belangstellenden die langs de weg staan (met kort shot gefilmd vanaf glijdende arreslee); - div. starts van wedstrijden "hard-arren" en een finish; - wedstrijd; waarbij mensen op ski's door auto's worden voortgetrokken ("ski-jöring"); waarbij oa dame ten val komt.
639420,Waisda? a video labeling game,Waisda? is a Web application that provides a multiplayer video labeling game. It is based on the principles of the ESP image labeling game coined by Louis von Ahn; where two or more users compete with each other by entering tags. In Waisda? players score points by entering the same tag as one of the other players in a ten second interval. As a result each video that is played in the game is annotated with tags that are anchored to a time point in the video. Waisda? was initiated by the Netherlands Institute for Sound and Vision and the VU University Amsterdam in the context of the Dutch project Images for the Future and the European research project PrestoPRIME. The software was pioneered in two pilots using historic archive material as well as recent TV episodes from Dutch broadcasters (KRO and NCRV). The two pilots together resulted in more than a million tags de-scribing thousands of videos. An open source version of Waisda? enables maintainers of an online video collection to start their own crowdsourcing initiative for time-based annotations.    Credits: Direction; editing and audio: Sebastiaan ter Burg. The Netherlands Institute for Sound and Vision safeguards more than 800.;000 hours of television; radio; music and film from 1898 to today; and collects; preserves and opens this audiovisual heritage for as many users as possible: media professionals; education; science and the general public. Images for the Future is a large-scale digitisation project in which four organisations have a large part of the audiovisual heritage of the Netherland through preservation and digitisation. The digitised materials are made as broadly available as possible for education and the general public. The Web & Media group at the VU University Amsterdam investigates storages; linking; enrichment and access to heterogeneous data sources on the Web. Research topics include knowledge and ontology engineering; semantic enrichment; semantic search; interactive and personalized access; visualization paradigms and provenance tracking. PrestoPRIME researched and developed practical solutions for the long-term preservation of digital media objects; programmes and collections; and tried to find ways to increase access by integrating the media archives with European online digital libraries in a digital preservation framework.
639525,Open Culture Data - opening up data: masterclass and a risk-benefit analysis (subtitled),After the first phase of Open Culture Data; which resulted in 8 datasets and 13 apps; we kept getting the same questions from the cultural sector on how to best open up their data and make it available. As a result; a masterclass Open Data for Cultural Organisations was setup up by Creative Commons Netherlands. In the masterclass; 17 participants got answers to practical; technical and legal issues regarding open data. The masterclass was concluded with a hackathon; in which developers got to work with the open culture data. At the same time; Open Culture Data researched what organisations consider to be the most important risks and benefits of open data. We did this together with many different heritage and cultural professionals; both in the masterclass and during a workshop on (open) data by Digital Heritage Netherlands. We based ourself on the 10 risks and 10 benefits of open data  formulated by Europeana; the European digital library. The outcome was that the most important perceived risks are: loss of control; wrong or no attribution; privacy issues with some data; and loss of (potential) income. The main benefits mentioned were: fulfillment of the public mission and finding new channels to end users; enrichment of the data by third parties and the stimulation of reuse. The conclusion was the benefits of open dat outweigh the risks. More information:  http://www.opencultuurdata.nl/about/ and http://mw2013.museumsandtheweb.com/paper/open-culture-data-opening-glam-data-bottom-up/ This video was produced by the  Netherlands Institute for Sound and Vision in collaboration with  Kennisland; as part of the large-scale digitisation project  Images for the Future. The Netherlands Institute for Sound and Vision safeguards more than 800.000 hours of television; radio; music and film from 1898 to today; and collects; preserves and opens this audiovisual heritage for as many users as possible: media professionals; education; science and the general public. Kennisland works on social innovation; gives advice and develops solutions for the issues that crop up during the transformation to a stronger knowledge society. Sound and Vision and Kennisland are both partners in Images for the Future; a large-scale digitisation project in which four organisations have a large part of the audiovisual heritage of the Netherland through preservation and digitisation. The digitised materials are made as broadly available as possible for education and the general public.
639530,Open Culture Data - app competition: results and lessons-learned (subtitled),In order to create interest in the open culture datasets and stimulate reuse; we launched our own app competition that ran from June 16 to December 31; 2012. We set out three main challenges for the developer community: create applications that expand audience reach (online; offline; on site); create applications in which the audience is reached in novel ways; create applications that connect different datasets. We awarded four prizes: three general gold; silver and bronze ones and the National Archives made their own special prize available. We participated on two hackathon events organized by Hack de Overheid in June and October 2012; and a smaller one specifically aimed at reuse of the data in games right before the December 31 deadline. Furthermore; many presentations to raise awareness of the competition and Open Culture Data itself were held; for instance at a developers conference; the Wikimedia Netherlands conference; and Communication and Media Design students made apps as part of their courses. In total; twenty-seven apps were submitted for the competition. The four that won were:  Gold prize:  Muse app; developed by Femke van der Ster; Jelle van der Ster; and Peter Henkes of No strings. Silver prize:  Histagram; developed by Richard Jong of Frontwise. Bronze prize winner:  SimMuseum; developed by Hay Kranen. National Archives prize:  Tijdbalk.nl; developed by Arjan den Boer. Lessons-learned of our own app competition is that firstly: it doesn’t just happen. It will always take time and resources to get the results that we did. Secondly; more needs to be done to make sure that app competitions result in something sustainable. To this end; we’re talking with the developers of Muse App; to see how we van validate their competiton win by creating interest in the app and further develop it within the Dutch cultural sector. Finally we learned that not all data is equally popular: fourteen of the thirty-four available datasets were actually used. The Rijksmuseum and National Archives press photo datasets are well-known collection; contain hundreds of thousands of high-quality images; and have an easy-to-use API; and were the most popular. More information:  http://www.opencultuurdata.nl/about/ and  http://mw2013.museumsandtheweb.com/paper/open-culture-data-opening-glam-data-bottom-up/ This video was produced by the  Netherlands Institute for Sound and Vision in collaboration with  Kennisland; as part of the large-scale digitisation project  Images for the Future. The Netherlands Institute for Sound and Vision safeguards more than 800.000 hours of television; radio; music and film from 1898 to today; and collects; preserves and opens this audiovisual heritage for as many users as possible: media professionals; education; science and the general public. Kennisland works on social innovation; gives advice and develops solutions for the issues that crop up during the transformation to a stronger knowledge society. Sound and Vision and Kennisland are both partners in Images for the Future; a large-scale digitisation project in which four organisations have a large part of the audiovisual heritage of the Netherland through preservation and digitisation. The digitised materials are made as broadly available as possible for education and the general public.
